subj,group,trial,highcue_indx,img_rate,exp_rate,val_type,cue_observed_std,cue_value_1,cue_value_2,cue_value_3,cue_value_4,cue_value_5,cue_value_6,cue_value_7,cue_value_8,cue_value_9,cue_value_10,cue_deviation_from_norm,cue_observed_mean,Image,Theme,Category,Pair,Half,Source,Valence_mean,Valence_SD,Valence_N,Arousal_mean,Arousal_SD,Arousal_N,Valence_mean_men,Valence_SD_men,Valence_N_men,Valence_mean_women,Valence_SD_women,Valence_N_women,Arousal_mean_men,Arousal_SD_men,Arousal_N_men,Arousal_mean_women,Arousal_SD_women,Arousal_N_women,Valence_gender_difference
103,1,58,-1,81,64,1,17.4582920679855,85.7044224838408,58.7708164031835,43.6773275215323,71.3159847453783,83.9395512733009,44.1455047900102,81.3070464082031,86.9058490776847,74.3476762951692,49.4520601892442,-17.6915242293935,67.9566239187547,36,Baby_5,Person,5,2,Pixabay,85.6481481481482,17.7173981135928,108,45.3525641025642,30.4989725868328,104,80.99415205,19.0129959,57,90.8496732,14.64912795,51,41.8367347,30.4523096,49,48.4848484833333,30.4751006833333,55,9.85552115
103,1,59,1,85,97,1,8.43524004129179,95.250102966328,97.8222322654355,97.4862424582466,99.066676750189,97.9898297998532,97.0373975584893,81.0354485673621,97.8558863101999,74.5174588345751,95.639682387687,11.6869274730049,93.3700957898366,270,Dog_20,Animal,14,2,Pixabay,81.6831683168317,15.7241764481481,101,53.2362459546925,27.2223808612675,103,78.1609195333333,15.6742225666667,58,86.4341085333333,14.6636964666667,43,51.3605442166667,25.1929440333333,49,54.7169811333333,29.3041373,53,8.27318899999998
103,1,60,1,90,95,1,5.04297585175188,97.4148424661947,95.1525357324252,88.5769538987202,97.8735975027607,97.5831341497868,97.0178412920458,90.2292426095444,96.1612472391962,97.4400433181729,83.0985738993039,11.8652587271549,94.0548012108151,512,Mother_8,Person,23,2,Pixabay,82.1895424836602,20.7478184097872,102,49.5049504950495,29.9495358473173,101,80.3703703666667,20.5015671,45,83.6309523833333,21.1991689,56,44.8979591833333,29.8925703,49,53.84615385,29.63381905,52,3.26058201666665
103,1,61,-1,44,23,2,8.89519788188903,14.4314946008211,8.46957861711559,11.9077437200218,36.0164201362482,21.3817548278013,15.055955963799,25.3666382663109,26.3445907679529,11.6752635164552,27.852854968299,-21.0448321899125,19.8502295384825,275,Dog_25,Animal,15,2,Flickr/InkHong,40.895061728395,25.514870469067,108,50.9615384615385,29.9069866136885,104,44.44444445,26.2265264166667,57,36.9281045833333,24.3387495166667,51,43.5374149666667,28.4263844833333,49,57.5757575833333,29.8863040666667,55,7.51633986666665
103,1,62,-1,24,10,3,10.6568768534199,0.973661506129579,1.75620559918201,22.0369902262807,5.2589549750356,3.35355966518837,29.0030789646349,23.4928548109265,16.5766486894855,15.1417024931286,0.914966419313693,-12.985738972259,11.8508623349306,18,Angry_face_4,Person,3,2,Flickr/Jan Tik,24.8366013071895,19.0166822194607,102,47.8547854785478,30.9716148124765,101,25.1851851833333,19.98175375,45,25,18.2574185833333,56,46.59863945,32.9807028,49,49.0384615333333,29.22630905,52,0.185185183333332
103,1,63,1,68,89,1,11.7014669758721,98.3120277118069,89.8529887978691,82.8372407208518,98.0431040631066,82.2715559064026,81.3550998667943,83.3791967069381,61.3130412352251,95.2543073769946,99.7360279302468,11.4184655675713,87.2354590316236,77,Bird_4,Animal,9,2,Pixabay,75.8169934640523,17.8040073764313,102,42.9042904290428,28.9008395354285,101,70.7407407333333,17.8219149,45,79.7619047666667,17.03065735,56,38.7755102,27.08605865,49,46.7948718,30.2564315666667,52,9.02116403333333
103,1,64,-1,50,50,2,11.4536844261575,30.0719618912126,54.7606602133457,37.1377641687033,58.053321012865,31.3555639331709,50.848746838597,33.3468265461691,38.35217601673,36.6828222236958,59.1981976768572,-14.9399880270733,42.9808040521347,10,Alcohol_7,Object,2,2,Pixabay,57.920792079208,19.234526162598,101,35.4368932038835,27.5822805172462,103,57.18390805,18.76084975,58,58.9147286833333,20.0359588166667,43,36.7346938833333,26.5665638166667,49,34.5911949666667,28.8395681333333,53,1.73082063333332
107,1,1,-1,66,70,1,9.37081630927221,58.083112096712,46.6553450001038,65.4047962488709,57.231547856579,50.9424582095297,54.4728333886703,76.0759346452113,47.3115796829099,66.924664398508,63.225194684032,-15.954712124762,58.6327466211127,75,Bird_2,Animal,9,1,Pixabay,74.5874587458747,18.3475792236017,101,44.9838187702265,25.7602224411893,103,71.8390804666667,16.8720955333333,58,78.29457365,19.7654513,43,44.5578231333333,27.08605865,49,44.9685534666667,24.8036963166667,53,6.45549318333333
107,1,2,-1,61,68,1,8.06863098554931,41.2595928714355,55.6526800625368,44.3895073787779,64.9371098764335,61.6167594618905,53.8199448122849,43.6444499426356,49.1199875323056,49.3736327100482,59.2148356191974,-16.2156684917639,52.3028500267546,103,Bungee_jumping_3,Person,11,1,Flickr/Eric Chan,68.5185185185185,22.7101165618777,108,55.9294871794872,28.0543344397325,104,68.4210526333333,23.2916742333333,57,68.6274509833333,22.2728182166667,51,47.9591836666667,27.7706907,49,63.0303030333333,26.5837656333333,55,0.20639835000001
107,1,3,1,38,NaN,3,13.6385624060005,53.8531509196153,48.165034545449,34.1207920257436,17.3455557945407,30.7283513505692,43.4281812316779,26.9339470317447,39.2534821892804,56.4942893609386,58.2774979782012,14.8796360859134,40.8600282427761,494,Miserable_pose_1,Person,22,1,Wikipedia,25.9803921568627,16.1765441248336,102,40.5940594059407,27.6300803859528,101,27.0370370333333,18.2189575833333,45,25.5952381,14.2006849,56,40.8163265333333,28.2722430666667,49,40.3846153833333,27.2857376666667,52,1.44179893333333
107,1,4,-1,82,64,1,13.5737284654754,70.9709576678155,89.5674794363491,75.5677259099236,77.1906854125075,75.4129518346475,63.1675906233407,71.2066271737361,74.9600702402526,82.75091078393,38.920661352957,-10.2815203762072,71.971566043546,509,Mother_5,Person,23,1,Pixabay,82.2530864197532,16.9406066731862,108,41.826923076923,27.083632540811,104,79.8245614,17.7440024833333,57,84.9673202666667,15.7250338166667,51,41.8367347,27.6641667666667,49,41.8181818166667,26.8114755,55,5.14275886666667
107,1,5,1,97,89,1,5.583210276273,92.8090535036081,98.2367658473759,97.0894524061519,99.3746389872661,96.8951314175888,96.7454924135988,91.7439370063139,98.8959852413833,80.8279123307389,97.9209692195499,5.61498994296805,95.0539338373575,59,Beach_1,Scene,8,1,Pixabay,89.4389438943895,14.0875777188486,101,62.2977346278317,28.1956637150842,103,87.0689655166667,15.3081102833333,58,92.6356589166667,11.6736518666667,43,60.2040816333333,24.4893038166667,49,64.1509434,31.5883353833333,53,5.5666934
107,1,6,-1,26,47,2,8.70781390669053,37.7257536965779,35.1289207029196,31.3438840599542,29.4299969069435,23.5305937797273,31.7515523185118,26.3064152035195,36.618378634398,55.4156076112145,33.700382811976,-16.3950475058571,34.0951485725742,860,Wall_2,Object,30,1,Pixabay,50.4901960784313,8.27733075100982,102,11.5511551155115,20.6481872028388,101,50.3787878833333,4.38554761666667,44,50.57471265,10.3381036166667,58,11.3475177333333,19.6915781166667,47,10.5769230833333,19.5340176333333,52,0.19592476666667
107,1,7,1,63,76,2,12.5253956825392,83.6197382219587,77.9769490320207,88.0397358504149,72.2083787496507,71.1240516657497,70.5189330245666,58.0801372403153,95.9964123700177,55.6357576086046,70.8374194608062,15.4531340384599,74.4037513224105,9,Alcohol_6,Object,2,1,Pixabay,58.9506172839507,17.4170524821143,108,27.4038461538462,27.1753931256932,104,58.1871345,19.7008397166667,57,59.8039215666667,14.5969824,51,26.8707483,26.5309756333333,49,27.8787878833333,27.9723823,55,1.61678706666667
107,1,8,1,75,92,1,7.07236776438482,88.7963894169128,93.9310512037834,76.3749800603116,98.9750279378879,92.5680174089977,90.4006093273043,98.6292118220969,97.2788660048622,98.7724841752293,98.5792819154258,13.6920298357779,93.4305919272812,79,Birthday_1,Scene,10,1,Pixabay,79.7385620915033,15.8422245281386,102,40.924092409241,27.236082325071,101,75.1851851833333,14.91652795,45,83.3333333333333,15.89104315,56,35.7142857166667,25.4587538666667,49,45.8333333333333,28.1752607,52,8.14814815
107,1,9,1,85,96,1,6.25338517947837,90.6117136164547,97.8821237066812,98.2491021493487,88.745547041864,89.9946354267681,99.528868543776,99.081615060601,96.7096575516904,79.8329521049655,95.0515725227008,11.052438903204,93.568778772485,345,Flowers_2,Object,17,1,Pixabay,82.516339869281,17.4529779990768,102,40.924092409241,29.8630906039218,101,76.5151515166667,19.4624736,44,87.0689655166667,14.3212595166667,58,35.4609929,26.1491959833333,47,45.1923077,32.72925485,52,10.553814
107,1,10,-1,38,48,3,10.3204180794592,30.9144370396868,26.9677243765791,14.1218485041451,3.19351365817272,25.337367044338,8.48125774372907,15.7324121789427,33.1091315951696,29.7473767636098,14.6897084467055,-11.6332673629313,20.2294777351078,769,Snake_3,Animal,27,1,Wikipedia,31.8627450980392,22.991716733955,102,59.5709570957095,32.689323321016,101,34.8148148166667,25.5796987333333,45,29.7619047666667,20.7715534166667,56,56.4625850333333,33.1271970833333,49,62.5,32.3170230333333,52,5.05291005
107,1,11,1,75,91,1,5.02448482240447,98.7325579402469,91.8659479699265,90.449733929612,97.287588839999,84.5842339789002,99.2713886247003,97.591115742536,90.7045201044764,99.5171879086986,97.4238914764368,8.47738455278779,94.7428166515533,32,Baby_1,Person,5,1,Pixabay,86.2654320987655,16.5617733021013,108,51.4423076923077,29.4786208639835,104,83.0409356666667,17.3923069833333,57,89.86928105,14.9363209,51,45.5782313,32.234584,49,56.6666666666667,25.9787821,55,6.82834538333333
107,1,12,1,81,74,2,8.5077569886466,79.6779846784772,71.1267257555292,75.7320021433359,69.8133821696861,64.3125144675004,61.86043524067,60.3819808918236,59.6604808339618,69.6693558905221,51.0110962446881,10.1154455048221,66.3245958316194,832,Thunderstorm_8,Scene,29,1,Pixabay,56.2091503267973,22.72928264332,102,62.3762376237623,30.7004764120232,101,60.2272727333333,21.6311304,44,53.1609195333333,23.2489905333333,58,62.0567375833333,28.3827632833333,47,62.8205128166667,33.1063159333333,52,7.0663532
107,1,13,1,37,57,2,9.11028209417677,52.3624677238031,36.2019340665962,50.7250308061128,43.1197773672916,55.5575390678661,65.2096065535268,34.2567099031001,45.1220302993881,45.1178352047974,48.4813530225784,7.09255258451256,47.6154284015061,265,Dog_15,Animal,15,1,Wikipedia,40.5228758169935,29.0583612821623,102,48.8448844884488,30.2082977694112,101,41.85185185,28.1191149166667,45,40.1785714333333,29.7764034,56,46.59863945,31.3617616,49,50.9615384666667,29.22630905,52,1.67328041666665
107,1,14,1,30,40,3,9.086316297981,36.0720605204618,27.4946350327296,35.3434077793961,49.921385594271,40.0137916731572,32.5109661587594,41.8966743355235,44.6788438490885,17.6059787925808,36.2934368590166,11.1831180594985,36.1831180594985,17,Angry_face_3,Person,3,1,Wikipedia,25,17.667943163299,102,44.3894389438943,29.8400576893593,101,25.9259259333333,16.1102403166667,45,24.70238095,18.8001373833333,56,47.6190476166667,30.0462606333333,49,41.34615385,29.6108354333333,52,1.22354498333333
107,1,15,1,92,92,1,6.68579735046483,99.1703877016231,92.0889219190208,93.4589085588395,96.8822253969511,77.3622775957334,98.503660328551,87.8343693774234,94.313249246441,98.4507759209394,88.9964199000329,14.6196998414691,92.7061195945555,531,Nude_couple_5,Person,24,1,Wikipedia,78.0864197530865,22.5166545201455,108,72.4358974358975,21.5085380765413,104,78.0701754333333,21.3989631166667,57,78.1045751666667,23.9188898166667,51,70.0680272166667,20.4066278666667,49,74.54545455,22.4191610166667,55,0.0343997333333233
107,1,16,-1,18,42,3,8.30371054168514,9.01319853972085,14.7037990972911,18.2602433478059,4.84912078503154,1.60980777918623,12.7166347753635,23.0352137467164,0.511883157934652,13.5718820900008,24.2453083647827,-8.82672220416564,12.2517091683834,167,Cockroach_2,Animal,12,1,Pixabay,21.078431372549,21.613475020587,102,51.8151815181518,36.1248598689332,101,22.34848485,20.9414039833333,44,20.1149425333333,22.2423784333333,58,40.78014185,33.1167803833333,47,63.4615384666667,35.2455534333333,52,2.23354231666665
107,1,17,-1,97,66,1,12.2491296828559,71.8504116759742,66.707208935711,57.2050647984334,58.6502226429847,53.6351949953755,66.0324578521494,89.0273119147736,70.7204642924419,86.9879475160343,57.517029209296,-13.4938291105098,67.8333313833174,814,Sunset_5,Scene,28,1,Pixabay,81.3271604938272,18.7509214162788,108,42.3076923076923,31.4108279555587,104,80.1169590666667,20.0293922166667,57,82.6797385666667,17.3079250666667,51,42.85714285,28.6663436666667,49,41.8181818166667,33.9257127333333,55,2.56277949999998
107,1,18,1,92,96,1,8.11057396652618,87.2445995403149,97.6630704433147,77.2173849241328,77.861226284189,97.5176061699143,97.0872474212608,95.8159978524444,93.8145769904923,96.7862646801752,96.7269436423479,12.0349297033553,91.7734917948587,875,Wedding_2,Person,31,1,Pixabay,79.7385620915033,19.4290691816433,102,47.3597359735973,27.1551788867987,101,74.44444445,22.0765427,45,84.2261904833333,16.0238593666667,56,45.91836735,25.5790831333333,49,48.7179487166667,28.7438832833333,52,9.78174603333332
107,1,19,-1,42,49,2,14.0861747304729,36.3267349971155,17.7890367056094,49.5183903713742,21.8468532887531,4.44347063395829,37.9672129498419,35.2695257738958,26.6661356832598,35.2717292396352,49.6926235616279,-15.3855151481397,31.4791713205071,728,Shark_3,Animal,26,1,Pixabay,46.8646864686468,20.3733037858545,101,55.663430420712,27.3715457086095,103,46.2643678166667,20.9527230333333,58,47.6744186,19.7810085166667,43,57.4829932,27.4412724166667,49,53.7735849,27.66587685,53,1.41005078333333
107,1,20,-1,0,NaN,3,9.64682360279084,9.64447096037426,2.2665914677457,6.84237446869407,1.29587397872175,0.561374059603281,2.46705913467629,2.90931950117912,31.3748637005443,12.281817328885,17.1501390302836,-10.2748600029423,8.67938836307073,309,Feces_1,Object,16,1,Wikipedia,18.954248366013,17.2408065593113,102,34.4884488448845,32.4257635687165,101,20.0757575833333,19.21574285,44,18.1034482833333,15.6983264666667,58,31.5602836833333,29.1245125166667,47,38.1410256333333,35.2915862666667,52,1.9723093
107,1,21,-1,8,40,3,14.7703915719596,10.4216918760382,1.81488460996588,39.7353676907439,38.9415488622936,2.88287566457821,29.9285535208396,11.9318611329409,8.14463343440655,3.25651240138188,10.0341053187818,-12.9945002525066,15.709203451197,22,Animal_carcass_1,Animal,4,1,Wikipedia,28.7037037037037,20.6127995266717,108,46.1538461538462,34.2299137733317,104,32.7485380166667,22.0400321833333,57,24.1830065333333,18.0473837666667,51,41.1564625833333,33.5241139,49,50.6060606,34.5404332166667,55,8.56553148333333
107,1,22,-1,89,67,1,9.94626051375423,51.610141931649,69.688395380808,50.4256009106036,66.3478163619547,57.1830964257286,82.9928561413402,60.1534655027062,65.7214744292828,73.3373618035311,65.9268457243791,-17.3444628556333,64.3387054611983,252,Dog_2,Animal,14,1,Pixabay,81.6831683168317,17.2409316735638,101,56.6343042071197,27.2505327470102,103,78.4482758666667,17.6628101,58,86.0465116333333,15.82402925,43,54.4217687,25.6344292,49,58.4905660333333,28.9825031,53,7.59823576666667
107,1,23,1,89,75,1,10.9248335822987,78.974687141115,65.1078240410344,81.1123103825161,99.0215533414821,90.5961349914496,72.1837432666225,96.8599413577472,84.0968684469445,94.3409351472611,87.4802737535066,12.6008839770914,84.9774271869679,355,Food_2,Object,18,1,Pixabay,72.3765432098765,21.636335951861,108,32.6923076923077,31.6673545252388,104,72.5146198833333,19.0267220333333,57,72.2222222166667,24.4191788666667,51,34.01360545,31.9068348,49,31.5151515166667,31.6995812166667,55,0.292397666666665
107,1,24,-1,67,77,1,12.859224015223,21.0382707883492,35.6637230674708,66.7349380071543,45.8865137555469,40.96726184148,51.2834307330681,54.8052435054078,39.6231533185068,51.6744335042507,33.3176789358125,-17.3384437510273,44.0994647457047,1,Acorns_1,Object,1,1,Pixabay,61.437908496732,15.9033785280866,102,22.4422442244225,26.712007658267,101,61.1111111166667,15.89104315,45,61.9047619,16.1164592833333,56,20.7482993166667,26.2490326666667,49,24.0384615333333,27.2991699333333,52,0.793650783333325
107,1,25,-1,60,68,2,13.2957416038033,23.4136956952027,24.0876191525494,33.5862143932172,53.74639694175,38.3449975312734,20.7534960500479,11.8037229967636,22.2427949742553,48.8155175812949,37.4708331581295,-13.2929430997461,31.4265288474484,246,Doctor_5,Person,13,1,Pixabay,44.7194719471945,17.627423878924,101,44.0129449838188,28.9480009480638,103,46.5517241333333,17.5936981166667,58,42.2480620166667,17.5740448666667,43,42.85714285,28.4637521333333,49,45.2830188666667,29.8460004833333,53,4.30366211666667
107,1,26,1,95,43,3,12.0852426887356,31.6927908647312,59.9274527217076,34.512777003586,43.952413760799,36.1917093767065,44.2284181137295,36.3811149138537,35.7184064564748,35.7157691378083,68.1130395262194,11.5976375535746,42.6433891875616,414,Gun_4,Object,21,1,Pixabay,31.045751633987,24.264677284705,102,48.1848184818482,29.240477091697,101,34.8148148166667,26.0686308166667,45,28.5714285666667,22.40902725,56,50,30.6186217833333,49,46.4743589666667,28.0709765,52,6.24338625
107,1,27,-1,84,46,2,12.373919233882,17.5854635546627,52.9239045048791,35.5828859686214,47.4177632413883,53.0558142997786,23.874997623731,49.6276412540459,38.0158624424137,28.9640005943507,40.6154313034774,-15.5546111755861,38.7663764787349,50,Bark_2,Object,7,1,Pixabay,54.320987654321,14.297384893729,108,18.5897435897437,24.2812196648475,104,53.8011695833333,15.1112094,57,54.9019607833333,13.4553242833333,51,19.72789115,24.4555221166667,49,17.5757575833333,24.3047739166667,55,1.1007912
107,1,28,1,64,85,1,7.67250981035808,77.2920297142739,81.9590301949966,83.075238517248,74.8028111185863,87.0971054365907,81.9568295604328,93.2307731752964,94.9774191796613,72.6427747634402,75.139033669716,17.1846247944621,82.2173045330242,44,Bar_1,Scene,6,1,Pixabay,65.0326797385622,19.6937224982788,102,40.924092409241,26.7212724741967,101,67.8030303,17.0110646666667,44,62.9310344833333,21.4128414833333,58,45.74468085,26.5732251333333,47,36.2179487166667,26.7566199,52,4.87199581666665
107,1,29,1,38,49,3,12.6018781753049,59.9230677400508,71.0895222555361,62.5748308579169,47.4274948766898,49.9076043877078,66.2152349245446,34.3416345584947,44.5689561254311,38.2000159756145,63.7373812276248,19.6936360213561,53.7985742929611,711,Scared_face_3,Person,25,1,Pixabay,34.104938271605,21.5428114971747,108,51.9230769230768,28.9428716314112,104,36.5497076,23.2393081166667,57,31.3725490166667,19.3353616166667,51,50,28.4637521333333,49,53.6363636333333,29.5178869333333,55,5.17715858333333
107,1,30,-1,29,18,3,6.71322949120775,10.0321520049852,18.539761474642,25.3257812662833,28.4726361026425,19.9890153505639,12.7638737732223,20.7564453471601,20.8198014568222,10.793763364039,9.0079023938129,-20.3036821261207,17.6501132534174,407,Graveyard_2,Scene,20,1,Wikipedia,37.953795379538,19.0202833080297,101,42.8802588996763,29.9420229307777,103,39.9425287333333,19.4814989833333,58,35.2713178333333,18.26078805,43,42.17687075,29.48281845,49,43.3962264166667,30.8947106833333,53,4.6712109
107,1,31,-1,12,8,3,5.94483809237745,11.59460799946,17.3190707944099,15.4426075900203,9.21409222653606,1.90698714892321,1.89905135648146,2.59592159241184,1.96778585817752,5.74448294240509,12.0520012514414,-14.5753587318165,7.97366087602668,362,Frustrated_pose_1,Person,19,1,Wikipedia,22.5490196078432,17.1781352993463,102,54.1254125412542,30.1298984578128,101,27.4074074,20.4604680333333,45,19.04761905,12.8819705833333,56,56.1224489833333,30.3707563666667,49,52.24358975,30.0741361,52,8.35978834999998
107,1,32,1,80,93,1,10.6881117869393,93.3855297124897,73.0679177434574,98.476338375363,76.7674531548543,83.7813336880221,80.6716975303718,96.624522656535,68.6596407198202,96.1239660852355,80.491701673914,8.72476322042612,84.8050101340063,895,Yoga_1,Person,32,1,Pixabay,76.0802469135802,17.6902429162188,108,41.1858974358975,26.9800288488373,104,76.6081871333333,19.1225291833333,57,75.4901960833333,16.10829365,51,43.5374149666667,26.9636944166667,49,39.0909090833333,27.0683827333333,55,1.11799104999999
107,1,33,-1,72,75,1,11.4113715782846,58.6973124720443,53.1198951680285,58.9285556958168,54.2311667264435,58.0051465429673,82.2770957862949,66.3263288654602,56.1539330748793,82.3201954741003,75.6172206220297,-17.8397223646009,64.5676850428065,349,Flowers_6,Object,17,2,Pixabay,82.4074074074073,15.2571133731267,108,33.4935897435897,27.7233201976515,104,79.2397660833333,15.8366856666667,57,85.9477124166667,13.8934633,51,29.5918367333333,25.0613382,49,36.9696969666667,29.69164385,55,6.70794633333332
107,1,34,-1,71,79,1,10.2451388222034,53.1202021641687,42.3025514302095,56.5165576578978,41.1236181582066,39.5026139232174,41.6003333420392,43.3734511203896,54.8375333371521,59.2443063272899,25.3886202406014,-16.8402753552953,45.7009787701172,45,Bar_2,Scene,6,2,Pixabay,62.5412541254125,17.0629456545885,101,46.4401294498382,29.0227997517418,103,62.6436781666667,16.3151064333333,58,62.4031007833333,18.218625,43,52.0408163333333,27.1383315666667,49,41.19496855,30.2418622166667,53,0.240577383333325
107,1,35,1,49,50,2,11.0043310287971,52.0692822185983,40.604840041843,71.5200990392907,76.2189553649877,49.9003280852671,67.6401559579576,63.9753331870773,62.0806477776374,68.3134745876527,66.3440229427259,17.2588707830489,61.8667139203038,250,Doctor_9,Person,13,2,Pixabay,44.6078431372548,19.9230870806267,102,51.8151815181518,24.9333545119128,101,45.0757575833333,15.0706970666667,44,44.2528735666667,23.0584738833333,58,49.6453900666667,23.9487581166667,47,55.1282051333333,25.0355872,52,0.822884016666665
107,1,36,1,42,54,2,11.119904822152,62.6014796072215,51.3299333737899,77.5633748882428,48.2378331338442,58.9594338517959,55.9595850153551,71.7494724128772,73.9431556319815,75.2206974375495,76.5617905611015,18.3479891227291,65.2126755913759,732,Shark_7,Animal,26,2,Wikipedia,46.8646864686468,19.8204259522467,101,54.6925566343042,27.6550369021177,103,45.40229885,19.4448045333333,58,48.8372093,20.37847865,43,58.5034013666667,27.0293155666667,49,50.6289308166667,27.9197308166667,53,3.43491045
107,1,37,-1,61,56,1,7.09976206137491,44.9042824310004,65.7094363520501,61.6058215659802,54.1381456538781,63.6258720115051,57.8205152533207,47.0387683718555,52.0940848304057,50.2264268121787,50.9963095639517,-20.0206350225769,54.8159662846126,897,Yoga_3,Person,32,2,Pixabay,74.8366013071895,15.8626353906228,102,44.059405940594,24.5610530012957,101,71.5909090833333,14.63577855,44,77.2988505666667,16.4305721833333,58,51.0638297833333,20.3840705,47,37.1794871833333,26.5305727833333,52,5.70794148333333
107,1,38,-1,8,11,3,10.0897344899014,18.928462061845,22.7918313771432,9.01299117331137,2.36551389276014,8.1651937686379,27.5570575646255,30.5461547948827,3.86389951078731,24.5538562982827,15.1731980817388,-17.5325669858824,16.2958158524015,713,Scared_face_5,Person,25,2,Flickr/Dee Teal,33.8283828382838,16.74240218138,101,44.9838187702265,30.9468367895393,103,37.0689655166667,17.1119190166667,58,29.4573643333333,15.3604011,43,39.7959183666667,30.3940796166667,49,49.6855345833333,31.2644096833333,53,7.61160118333333
107,1,39,-1,88,64,1,8.48888878463877,64.4731108074072,78.653849496894,59.1282350280553,59.2707213276391,70.8783753758501,48.2680566586416,65.8613253743517,59.6775123247608,54.5100107499402,64.9722175477077,-26.1561487269537,62.5693414691248,60,Beach_2,Scene,8,2,Pixabay,88.7254901960785,15.5856984855373,102,52.3102310231023,31.0939171409508,101,84.8148148166667,17.7034430833333,45,91.6666666666667,13.1040898833333,56,50.34013605,28.7650516,49,54.1666666666667,33.3129022333333,52,6.85185185
107,1,40,-1,88,34,3,11.6190065678053,18.4139711034911,14.2552878174937,43.5756810762176,15.9225574363048,7.55417212175948,26.1913532508308,25.1460824326397,6.91082740984088,16.5540837141929,4.20846248039265,-13.479887429215,17.8732478843164,417,Gun_7,Object,21,2,Pixabay,31.3531353135313,26.064783469151,101,50.3236245954693,31.5693881231815,103,38.5057471333333,26.3443415666667,58,21.70542635,22.5769945833333,43,53.40136055,30.0423296666667,49,47.4842767333333,33.2364339,53,16.8003207833333
107,1,41,1,35,56,3,14.0873146184683,40.5727042580782,41.1647467798668,69.4704765074558,52.8392259363971,31.1327671735399,28.0600283097381,36.5824283178469,48.9370396622661,66.7843155451813,37.7598032212002,13.6471852543254,45.330353571157,771,Snake_5,Animal,27,2,Wikipedia,31.6831683168317,22.4233200157348,101,56.6343042071197,30.9032334173865,103,34.4827586166667,19.9565973833333,58,27.90697675,25.1242758333333,43,59.8639455833333,30.9790788333333,49,53.4591195,31.0703796,53,6.57578186666667
107,1,42,-1,70,59,1,13.2843425129794,56.2943841871215,39.7936983366792,72.4096604762912,65.2284188582319,68.6076408573717,66.9030297204299,34.0032566498261,71.4480393733415,57.584547137834,51.178286161615,-13.3869299679166,58.3450961758742,356,Food_3,Object,18,2,Pixabay,71.7320261437908,17.2008800153318,102,30.6930693069307,27.7621518205518,101,69.6969697,14.047137,44,73.2758620666667,19.22972215,58,31.9148936166667,25.7331595,47,29.4871794833333,29.44944795,52,3.57889236666667
107,1,43,1,30,43,3,14.7884182214584,29.3268690787152,47.3950150315375,56.9109030753694,46.5626943126461,55.8445023852276,28.3713098558788,16.896649036567,30.1304473992875,22.097077846269,21.7666842252041,14.1249864665002,35.5302152246702,169,Cockroach_4,Animal,12,2,Pixabay,21.40522875817,20.6305245266905,102,49.009900990099,34.7867936450202,101,22.7272727333333,18.7086008333333,44,20.40229885,22.08505255,58,39.3617021333333,32.49405965,47,59.2948718,34.0468505833333,52,2.32497388333332
107,1,44,1,19,39,3,7.07984736922119,38.0676992770011,24.9708821336259,31.8923670165265,41.1715021836617,43.7724788299437,33.2229726942501,39.3632383240114,42.1172978385331,38.279569196331,50.6569879933649,9.18483288205828,38.351499548725,24,Animal_carcass_3,Animal,4,2,Wikipedia,29.1666666666667,22.6862889227892,108,57.051282051282,33.7907377449493,104,34.5029239833333,23.9583900833333,57,23.2026143833333,19.7423491166667,51,48.2993197333333,33.2019804333333,49,64.84848485,32.6587177333333,55,11.3003096
107,1,45,1,0,40,3,14.2363093451753,19.555182366705,35.4478915652478,47.6792258748427,49.6357830987926,24.0393378233433,35.9986314693415,18.7299487942536,35.6285539390178,10.6553604721946,10.0350172133508,11.9104279022318,28.740493261709,310,Feces_2,Object,16,2,Wikipedia,16.8300653594772,17.1537886328978,102,42.079207920792,34.285894362773,101,20.3703703666667,17.7272007833333,45,14.2857142833333,16.3387657666667,56,35.7142857166667,35.3553390666667,49,48.0769230833333,32.44802215,52,6.08465608333333
107,1,46,1,92,71,2,10.7743955909569,56.5516371691214,45.8856143562458,73.1294713615925,68.1180244079997,78.8218170509662,70.8772488520812,74.8802935058019,55.7792769188149,77.4132978380915,66.9709020575455,12.882362312222,66.842758351826,52,Bark_4,Object,7,2,Pixabay,53.960396039604,12.2810863732917,101,20.7119741100323,25.0778764630252,103,54.3103448333333,13.08256315,58,53.4883721,11.2441281166667,43,22.78911565,25.6159938,49,19.1823899333333,24.7630278333333,53,0.821972733333323
107,1,47,1,50,66,2,7.28770856347909,56.6369763588494,77.5929230786089,73.0150858813463,62.1253005509698,67.5407972180503,59.9260822263678,54.4329073224536,66.7571637424147,61.1476099992474,59.7645044803123,12.9135429289994,63.8939350858621,861,Wall_3,Object,30,2,Pixabay,50.9803921568627,7.71591636173152,102,13.5313531353135,21.6939406910378,101,50.75757575,5.02518908333333,44,51.1494252833333,9.29381198333333,58,15.6028368833333,22.0901357666667,47,11.5384615333333,21.52630795,52,0.391849533333325
