Image,ImageNum,Category,CatNumber,Prob
Paperclips4.jpg,497,Aesthetic Appreciation,2,0.876600921154022
Parachuting1.jpg,498,Boredom,6,0.849021792411804
Parachuting2.jpg,499,Romance,17,0.925996005535126
Parachuting3.jpg,500,Excitement,12,0.875200271606445
Parachuting4.jpg,501,Fear,13,0.399730116128922
Parade1.jpg,502,Amusement,3,0.916514933109283
Parasailing1.jpg,503,Amusement,3,0.945148110389709
Parasailing2.jpg,504,Interest,15,0.636670172214508
Parasailing3.jpg,505,Aesthetic Appreciation,2,0.459119945764542
Parasailing4.jpg,506,Aesthetic Appreciation,2,0.675461173057556
Party1.jpg,507,Aesthetic Appreciation,2,0.472218692302704
Path1.jpg,508,Amusement,3,0.980139493942261
Penguins1.jpg,509,Amusement,3,0.592719852924347
Performance1.jpg,510,Craving,8,0.538111448287964
Performance2.jpg,511,Excitement,12,0.557528436183929
Phone1.jpg,512,Entrancement,11,0.807871341705322
Picnic2.jpg,513,Amusement,3,0.391246259212494
Picnic3.jpg,514,Fear,13,0.779209494590759
Picnic4.jpg,515,Aesthetic Appreciation,2,0.317652881145477
Pig1.jpg,516,Amusement,3,0.66371750831604
Pig2.jpg,517,Amusement,3,0.562934398651123
Pigeon1.jpg,518,Sadness,18,0.92189747095108
Pigeon2.jpg,519,Adoration,1,0.960207283496857
Pigeon3.jpg,520,Awe,5,0.961632430553436
Pigeon4.jpg,521,Disgust,9,0.976477086544037
Pigeon5.jpg,522,Aesthetic Appreciation,2,0.560820758342743
Pigeon6.jpg,523,Amusement,3,0.959078311920166
Pinecone1.jpg,524,Craving,8,0.668516635894775
Pinecone2.jpg,525,Interest,15,0.985810577869415
Pinecone3.jpg,526,Entrancement,11,0.943507134914398
Pinecone4.jpg,527,Aesthetic Appreciation,2,0.886027872562408
Planecrash1.jpg,528,Fear,13,0.65946227312088
Planecrash2.jpg,529,Fear,13,0.468759000301361
Planecrash3.jpg,530,Fear,13,0.425166457891464
Planecrash4.jpg,531,Confusion,7,0.673201262950897
Police1.jpg,532,Romance,17,0.486969470977783
Police2.jpg,533,Fear,13,0.714830875396729
Police3.jpg,534,Amusement,3,0.601474046707153
Police4.jpg,535,Romance,17,0.34003609418869
Police5.jpg,536,Sadness,18,0.9023756980896
Pollution1.jpg,537,Awe,5,0.991371154785156
Powerlines1.jpg,538,Fear,13,0.992061376571655
Present1.jpg,539,Interest,15,0.644762456417084
Present2.jpg,540,Aesthetic Appreciation,2,0.642324209213257
Prison1.jpg,541,Fear,13,0.960861921310425
Prison2.jpg,542,Boredom,6,0.559795677661896
Pumpkin1.jpg,543,Aesthetic Appreciation,2,0.999014735221863
Raccoon1.jpg,544,Amusement,3,0.982274770736694
Rafting1.jpg,545,Amusement,3,0.975014805793762
Rafting2.jpg,546,Amusement,3,0.66504830121994
Rafting3.jpg,547,Amusement,3,0.542532682418823
Rafting4.jpg,548,Empathic Pain,10,0.453623682260513
Rafting5.jpg,549,Amusement,3,0.519674122333527
Rafting6.jpg,550,Excitement,12,0.99774158000946
Railroad1.jpg,551,Sadness,18,0.994868159294128
Research1.jpg,552,Aesthetic Appreciation,2,0.996642470359802
Road1.jpg,553,Fear,13,0.379204303026199
Rockclimbing1.jpg,554,Anxiety,4,0.966780006885529
Rockclimbing2.jpg,555,Anxiety,4,0.822697281837463
Rockclimbing3.jpg,556,Anxiety,4,0.999764859676361
Rockclimbing4.jpg,557,Anxiety,4,0.996917724609375
Rocks1.jpg,558,Entrancement,11,0.415049701929092
Rocks2.jpg,559,Aesthetic Appreciation,2,0.397699177265167
Rocks3.jpg,560,Disgust,9,0.665366232395172
Rocks4.jpg,561,Entrancement,11,0.866589307785034
Rocks5.jpg,562,Entrancement,11,0.437232315540314
Rocks6.jpg,563,Entrancement,11,0.491855710744858
Rocks7.jpg,564,Aesthetic Appreciation,2,0.665777266025543
Rollercoaster1.jpg,565,Aesthetic Appreciation,2,0.315656244754791
Rollercoaster2.jpg,566,Fear,13,0.812612235546112
Rollercoaster3.jpg,567,Amusement,3,0.340070396661758
Roofing1.jpg,568,Entrancement,11,0.958825051784515
Roofing2.jpg,569,Craving,8,0.600308895111084
Roofing3.jpg,570,Entrancement,11,0.571824133396149
Roofing4.jpg,571,Entrancement,11,0.938697695732117
Roofing5.jpg,572,Entrancement,11,0.936100363731384
Rooster1.jpg,573,Entrancement,11,0.928075909614563
Rubberduck1.jpg,574,Aesthetic Appreciation,2,0.996248543262482
Rugby1.jpg,575,Awe,5,0.976598262786865
Rugby2.jpg,576,Awe,5,0.999736607074738
Runningaway1.jpg,577,Aesthetic Appreciation,2,0.987554728984833
Sadface1.jpg,578,Adoration,1,0.656033098697662
Sadface2.jpg,579,Adoration,1,0.886997044086456
Sadface3.jpg,580,Entrancement,11,0.999988079071045
Sadface4.jpg,581,Boredom,6,0.47715899348259
Sadface5.jpg,582,Romance,17,0.966640651226044
Sadface6.jpg,583,Sadness,18,0.948082566261292
Sadface7.jpg,584,Joy,16,0.701699614524841
Sadface8.jpg,585,Disgust,9,0.69721508026123
Sadface9.jpg,586,Boredom,6,0.677788257598877
Sadpose1.jpg,587,Sexual Desire,19,0.974145114421844
Sadpose2.jpg,588,Horror,14,0.29092213511467
Sadpose3.jpg,589,Romance,17,0.947742700576782
Sadpose4.jpg,590,Fear,13,0.639260351657867
Sadpose5.jpg,591,Romance,17,0.978581964969635
Sadpose6.jpg,592,Surprise,20,0.215830758213997
Sadpose7.jpg,593,Aesthetic Appreciation,2,0.893143653869629
Sailing1.jpg,594,Excitement,12,0.50872129201889
Sailing2.jpg,595,Awe,5,0.593988001346588
Sailing3.jpg,596,Aesthetic Appreciation,2,0.759364604949951
Satellite1.jpg,597,Awe,5,0.487770736217499
Scaredcat1.jpg,598,Amusement,3,0.850815117359161
Scaredface1.jpg,599,Disgust,9,0.958005249500275
Scaredface2.jpg,600,Disgust,9,0.521551012992859
Scaredface3.jpg,601,Fear,13,0.595260441303253
Scaredface4.jpg,602,Disgust,9,0.967563807964325
Scaredface5.jpg,603,Adoration,1,0.66313362121582
Scaryface2.jpg,604,Romance,17,0.812222123146057
School1.jpg,605,Amusement,3,0.827661395072937
School2.jpg,606,Joy,16,0.551316618919373
School3.jpg,607,Amusement,3,0.833604335784912
School4.jpg,608,Amusement,3,0.998347759246826
School5.jpg,609,Romance,17,0.998198091983795
School6.jpg,610,Romance,17,0.868847668170929
School7.jpg,611,Amusement,3,0.550349354743958
School8.jpg,612,Romance,17,0.987762093544006
Seal1.jpg,613,Sadness,18,0.949275076389313
Shark1.jpg,614,Empathic Pain,10,0.330201625823975
Shark10.jpg,615,Awe,5,0.930216431617737
Shark11.jpg,616,Awe,5,0.982784926891327
Shark2.jpg,617,Disgust,9,0.631424903869629
Shark3.jpg,618,Fear,13,0.441322803497314
Shark4.jpg,619,Awe,5,0.995141983032227
Shark5.jpg,620,Surprise,20,0.892612397670746
Shark6.jpg,621,Awe,5,0.998308420181274
Shark7.jpg,622,Awe,5,0.978220880031586
Shark8.jpg,623,Awe,5,0.989491105079651
Shark9.jpg,624,Awe,5,0.892733633518219
Shooting1.jpg,625,Disgust,9,0.992019951343536
Shot1.jpg,626,Disgust,9,0.998087584972382
Shot2.jpg,627,Fear,13,0.446877092123032
Shot4.jpg,628,Aesthetic Appreciation,2,0.634462654590607
Shot5.jpg,629,Disgust,9,0.998126924037933
Sidewalk1.jpg,630,Aesthetic Appreciation,2,0.94373631477356
Sidewalk2.jpg,631,Entrancement,11,0.710350036621094
Sidewalk3.jpg,632,Entrancement,11,0.416004359722137
Sidewalk4.jpg,633,Aesthetic Appreciation,2,0.999642252922058
Sidewalk5.jpg,634,Amusement,3,0.932195246219635
Sidewalk6.jpg,635,Entrancement,11,0.514994323253632
Skier1.jpg,636,Anxiety,4,0.97742772102356
Skijump1.jpg,637,Amusement,3,0.713159739971161
Skijump2.jpg,638,Excitement,12,0.62885844707489
Skinhead1.jpg,639,Empathic Pain,10,0.401025950908661
Sky1.jpg,640,Aesthetic Appreciation,2,0.981031477451324
Skydiving1.jpg,641,Awe,5,0.735053956508636
Skydiving2.jpg,642,Excitement,12,0.505045056343079
Skydiving3.jpg,643,Awe,5,0.624403953552246
Skydiving4.jpg,644,Boredom,6,0.846540331840515
Skydiving5.jpg,645,Anxiety,4,0.987376928329468
Skyscraper1.jpg,646,Aesthetic Appreciation,2,0.989410161972046
Skyscraper2.jpg,647,Fear,13,0.645749926567078
Sleepypose2.jpg,648,Joy,16,0.779461979866028
Sleepypose3.jpg,649,Disgust,9,0.641595780849457
Sleepypose4.jpg,650,Disgust,9,0.613941550254822
Smilingface1.jpg,651,Romance,17,0.648515939712524
Snake1.jpg,652,Entrancement,11,0.969172179698944
Snake2.jpg,653,Entrancement,11,0.948071300983429
Snake3.jpg,654,Awe,5,0.52911788225174
Snake4.jpg,655,Entrancement,11,0.771782040596008
Snake5.jpg,656,Aesthetic Appreciation,2,0.659716367721558
Snake6.jpg,657,Aesthetic Appreciation,2,0.374125361442566
Snow1.jpg,658,Awe,5,0.780695378780365
Snow2.jpg,659,Awe,5,0.990402698516846
Snow3.jpg,660,Awe,5,0.884055495262146
Snow4.jpg,661,Awe,5,0.779922306537628
Snow5.jpg,662,Aesthetic Appreciation,2,0.539319515228271
Soccer1.jpg,663,Aesthetic Appreciation,2,0.244697779417038
Soccer2.jpg,664,Amusement,3,0.998725950717926
Socks1.jpg,665,Interest,15,0.355928510427475
Solarpanel1.jpg,666,Aesthetic Appreciation,2,0.715555369853973
Soldiers1.jpg,667,Amusement,3,0.606012344360352
Soldiers10.jpg,668,Disgust,9,0.980125844478607
Soldiers2.jpg,669,Awe,5,0.488058507442474
Soldiers3.jpg,670,Romance,17,0.292367607355118
Soldiers5.jpg,671,Romance,17,0.891385614871979
Soldiers6.jpg,672,Joy,16,0.928114593029022
Soldiers7.jpg,673,Anxiety,4,0.865845680236816
Soldiers8.jpg,674,Anxiety,4,0.961746394634247
Soldiers9.jpg,675,Sadness,18,0.659088313579559
Soup1.jpg,676,Craving,8,0.913996040821075
Spider1.jpg,677,Interest,15,0.892439007759094
Spider2.jpg,678,Craving,8,0.821013391017914
Statue1.jpg,679,Aesthetic Appreciation,2,0.464853316545486
Statue2.jpg,680,Entrancement,11,0.779644846916199
Stingray1.jpg,681,Awe,5,0.40929314494133
Stingray2.jpg,682,Romance,17,0.480509459972382
Stingray3.jpg,683,Entrancement,11,0.424964278936386
Storage1.jpg,684,Amusement,3,0.427398025989532
Storage2.jpg,685,Confusion,7,0.57171905040741
Storage3.jpg,686,Amusement,3,0.997709631919861
Street1.jpg,687,Fear,13,0.839959621429443
Street2.jpg,688,Aesthetic Appreciation,2,0.973450005054474
Street3.jpg,689,Aesthetic Appreciation,2,0.922288119792938
Street4.jpg,690,Awe,5,0.621012985706329
Street5.jpg,691,Fear,13,0.416064113378525
Sun1.jpg,692,Confusion,7,0.319749534130096
Sunflower1.jpg,693,Surprise,20,0.651291072368622
Sunset5.jpg,694,Aesthetic Appreciation,2,0.995020627975464
Sunset6.jpg,695,Aesthetic Appreciation,2,0.995900452136993
Surgery1.jpg,696,Awe,5,0.995417952537537
Surgery2.jpg,697,Amusement,3,0.950692594051361
Surgery3.jpg,698,Aesthetic Appreciation,2,0.61501133441925
Surgery4.jpg,699,Sadness,18,0.832519233226776
Surgery5.jpg,700,Interest,15,0.755824208259583
Surprise1.jpg,701,Aesthetic Appreciation,2,0.84653514623642
Surprise2.jpg,702,Romance,17,0.880229294300079
Swimming1.jpg,703,Romance,17,0.971725761890411
Swingset1.jpg,704,Craving,8,0.755349099636078
Thunderstorm1.jpg,705,Sadness,18,0.64143168926239
Thunderstorm10.jpg,706,Aesthetic Appreciation,2,0.810726881027222
Thunderstorm2.jpg,707,Aesthetic Appreciation,2,0.601069450378418
Thunderstorm3.jpg,708,Aesthetic Appreciation,2,0.802545547485352
Thunderstorm4.jpg,709,Awe,5,0.857199668884277
Thunderstorm5.jpg,710,Aesthetic Appreciation,2,0.99816507101059
Thunderstorm6.jpg,711,Aesthetic Appreciation,2,0.761340439319611
Thunderstorm7.jpg,712,Aesthetic Appreciation,2,0.872318148612976
Thunderstorm8.jpg,713,Aesthetic Appreciation,2,0.737868130207062
Thunderstorm9.jpg,714,Aesthetic Appreciation,2,0.984661519527435
Tickling1.jpg,715,Amusement,3,0.934534907341003
Tiger1.jpg,716,Fear,13,0.935882031917572
Tiger2.jpg,717,Entrancement,11,0.792708992958069
Timber1.jpg,718,Aesthetic Appreciation,2,0.883908212184906
Timber2.jpg,719,Aesthetic Appreciation,2,0.764880836009979
Timber3.jpg,720,Awe,5,0.328008204698563
Timber4.jpg,721,Entrancement,11,0.99493932723999
Toast1.jpg,722,Craving,8,0.966577708721161
Toilet1.jpg,723,Aesthetic Appreciation,2,0.461154669523239
Toilet2.jpg,724,Aesthetic Appreciation,2,0.368850529193878
Toilet3.jpg,725,Amusement,3,0.699518084526062
Toilet4.jpg,726,Sadness,18,0.731596887111664
Tornado1.jpg,727,Anxiety,4,0.930677354335785
Tornado2.jpg,728,Aesthetic Appreciation,2,0.708486676216125
Tornado3.jpg,729,Interest,15,0.435383856296539
Tornado4.jpg,730,Aesthetic Appreciation,2,0.676843106746674
Tornado5.jpg,731,Aesthetic Appreciation,2,0.408746749162674
Torturechamber1.jpg,732,Amusement,3,0.610921323299408
Traffic1.jpg,733,Amusement,3,0.999992609024048
Volcano1.jpg,734,Aesthetic Appreciation,2,0.987258017063141
Wall1.jpg,735,Disgust,9,0.864719271659851
Wall2.jpg,736,Awe,5,0.632420778274536
Wall3.jpg,737,Disgust,9,0.836020588874817
Wall4.jpg,738,Aesthetic Appreciation,2,0.797993838787079
Wall5.jpg,739,Awe,5,0.374470889568329
War4.jpg,740,Romance,17,0.573297619819641
War5.jpg,741,Fear,13,0.77383017539978
Waterfall1.jpg,742,Awe,5,0.891670882701874
Weapon1.jpg,743,Fear,13,0.752093374729156
Wedding1.jpg,744,Romance,17,0.607236444950104
Wedding10.jpg,745,Sexual Desire,19,0.646781206130981
Wedding11.jpg,746,Amusement,3,0.928852915763855
Wedding12.jpg,747,Awe,5,0.916592001914978
Wedding2.jpg,748,Disgust,9,0.404353439807892
Wedding3.jpg,749,Disgust,9,0.995510816574097
Wedding4.jpg,750,Craving,8,0.993898391723633
Wedding5.jpg,751,Sexual Desire,19,0.867980778217316
Wedding6.jpg,752,Empathic Pain,10,0.556481659412384
Wedding7.jpg,753,Craving,8,0.986052393913269
Wedding8.jpg,754,Confusion,7,0.400031983852386
Wedding9.jpg,755,Craving,8,0.419833093881607
Weddingring1.jpg,756,Craving,8,0.861684858798981
Wolf1.jpg,757,Amusement,3,0.88078236579895
Wolf2.jpg,758,Amusement,3,0.872167646884918
Woods1.jpg,759,Aesthetic Appreciation,2,0.999412894248962
Yarn1.jpg,760,Amusement,3,0.545996248722076
Yarn2.jpg,761,Craving,8,0.635604977607727
Yarn3.jpg,762,Aesthetic Appreciation,2,0.451758712530136
Yarn4.jpg,763,Aesthetic Appreciation,2,0.908935725688934
Yoga1.jpg,764,Romance,17,0.687180578708649
Yoga3.jpg,765,Amusement,3,0.450645089149475
Yoga4.jpg,766,Awe,5,0.547454118728638
Zebra1.jpg,767,Aesthetic Appreciation,2,0.540135443210602
